ID,Fattening_group.Pen,t (day),Wt (kg),FIt (kg day-1)
67,202025-14,12,41,1.17
67,202025-14,13,42,1.265
67,202025-14,14,42,1.502
67,202025-14,15,43.25,1.496
67,202025-14,16,43.5,1.534
67,202025-14,17,44.5,1.497
67,202025-14,18,45.5,1.363
67,202025-14,19,46.5,1.393
67,202025-14,20,46.5,1.682
67,202025-14,21,47,1.573
67,202025-14,22,48,1.588
67,202025-14,23,51,1.992
67,202025-14,24,51,1.436
67,202025-14,25,50.25,1.508
67,202025-14,26,50.5,1.869
67,202025-14,27,52.466,1.207
67,202025-14,28,54,1.951
67,202025-14,29,52.75,1.849
67,202025-14,30,54.5,2.1
67,202025-14,31,56.5,1.39
67,202025-14,32,58,1.935
67,202025-14,33,58.5,1.827
67,202025-14,34,58.25,2.34
67,202025-14,35,59,1.392
67,202025-14,36,60.75,2.903
67,202025-14,37,60.5,1.184
67,202025-14,38,62.5,2.128
67,202025-14,39,64,2.641
67,202025-14,40,64,1.976
67,202025-14,41,65,1.664
67,202025-14,42,66.5,2.325
67,202025-14,43,67.5,1.669
67,202025-14,44,67.75,2.412
67,202025-14,45,68.5,2.132
67,202025-14,46,69,1.425
67,202025-14,47,70.75,2.254
67,202025-14,48,72.5,2.234
67,202025-14,49,72,2.148
67,202025-14,50,72.5,2.312
67,202025-14,51,72,1.393
67,202025-14,52,74,2.345
67,202025-14,53,75.75,1.765
67,202025-14,54,75.75,2.312
67,202025-14,55,77,1.814
67,202025-14,56,77.75,2.838
67,202025-14,57,79,1.766
67,202025-14,58,80.5,2.966
67,202025-14,59,81,2.098
67,202025-14,60,82.75,2.115
67,202025-14,61,84.5,3.799
67,202025-14,62,85.5,1.048
67,202025-14,63,86.5,2.058
67,202025-14,64,85.75,2.447
67,202025-14,65,87.75,2.396
67,202025-14,66,89,2.739
67,202025-14,67,93,3.488
67,202025-14,68,92.5,3.048
67,202025-14,69,94,3.096
67,202025-14,70,96.75,3.751
57,202025-11,1,32,1.514
57,202025-11,2,32.5,1.315
57,202025-11,3,33,1.505
57,202025-11,4,34,1.579
57,202025-11,5,35.75,1.697
57,202025-11,6,36.5,1.39
57,202025-11,7,37.5,1.117
57,202025-11,8,39.25,1.563
57,202025-11,9,39.5,1.235
57,202025-11,10,39,1.143
57,202025-11,11,40.25,1.915
57,202025-11,12,41,1.462
57,202025-11,13,42.5,1.862
57,202025-11,14,42.5,1.74
57,202025-11,15,44,1.415
57,202025-11,16,45.25,2.045
57,202025-11,17,47,1.773
57,202025-11,18,48,2.123
57,202025-11,19,48.75,1.917
57,202025-11,20,49,1.986
57,202025-11,21,50.25,1.785
57,202025-11,22,50.5,1.719
57,202025-11,23,51,2.155
57,202025-11,24,51.5,1.81
57,202025-11,25,52.5,1.943
57,202025-11,26,54,1.818
57,202025-11,27,55,2.04
57,202025-11,28,56,2.237
57,202025-11,29,57,2.611
57,202025-11,30,57.5,2.638
57,202025-11,31,59.5,1.67
57,202025-11,32,60.75,2.906
57,202025-11,33,61.75,2.77
57,202025-11,34,62,2.31
57,202025-11,35,64,2.311
57,202025-11,36,65,2.244
57,202025-11,37,66.5,2.877
57,202025-11,38,69,2.397
57,202025-11,39,69,2.58
57,202025-11,40,70.5,2.358
57,202025-11,41,71,3.241
57,202025-11,42,70.5,2.492
57,202025-11,43,73.25,2.972
57,202025-11,44,75.75,2.328
57,202025-11,45,76,2.417
57,202025-11,46,76.5,3.663
57,202025-11,47,78.5,3.13
57,202025-11,48,79.5,2.907
57,202025-11,49,80,3.134
57,202025-11,50,82.25,2.942
57,202025-11,51,82,3.074
57,202025-11,52,83.5,3.017
57,202025-11,53,85,3.145
57,202025-11,54,85.5,2.826
57,202025-11,55,86.5,2.81
57,202025-11,56,87,2.795
57,202025-11,57,89.25,2.999
57,202025-11,58,90.25,2.903
57,202025-11,59,91.5,2.569
57,202025-11,60,92,2.847
57,202025-11,61,94.5,3.308
57,202025-11,62,96,3.335
57,202025-11,63,98,3.474
57,202025-11,64,98.5,4.046
57,202025-11,65,99.75,3.104
57,202025-11,66,101.5,3.296
57,202025-11,67,104,4.557
57,202025-11,68,105,1.945
57,202025-11,69,106.5,3.289
57,202025-11,70,108,4.661
53,202028-32,1,36,1.207
53,202028-32,2,36.5,1.593
53,202028-32,3,37,1.768
53,202028-32,4,39,1.511
53,202028-32,5,39,1.244
53,202028-32,6,39.5,1.042
53,202028-32,7,40.25,1.124
53,202028-32,8,40.5,0.994
53,202028-32,9,41,0.983
53,202028-32,10,41.5,1.096
53,202028-32,11,42.25,1.267
53,202028-32,12,43.5,0.923
53,202028-32,13,44,1.505
53,202028-32,14,44.5,1.729
53,202028-32,15,45.625,1.678
53,202028-32,16,46,1.53
53,202028-32,17,46.75,1.57
53,202028-32,18,47.5,1.92
53,202028-32,19,49,1.794
53,202028-32,20,50,1.813
53,202028-32,21,50,1.663
53,202028-32,22,51,2.18
53,202028-32,23,52.25,2.139
53,202028-32,24,54.5,2.356
53,202028-32,25,54.5,1.89
53,202028-32,26,55.5,2.123
53,202028-32,27,56.5,2.599
53,202028-32,28,57.75,2.349
53,202028-32,29,59,2.163
53,202028-32,30,58.5,0.996
53,202028-32,31,59.25,1.68
53,202028-32,32,61,1.989
53,202028-32,33,62.5,1.849
53,202028-32,34,63,2.609
53,202028-32,35,64,2.19
53,202028-32,36,65,2.493
53,202028-32,37,67,2.451
53,202028-32,38,66,2.185
53,202028-32,39,68.5,2.482
53,202028-32,40,69,2.417
53,202028-32,41,70.25,2.217
53,202028-32,42,72,2.572
53,202028-32,43,73.5,2.784
53,202028-32,44,75,2.489
53,202028-32,45,75.75,2.77
53,202028-32,46,77,2.773
53,202028-32,47,77.25,2.988
53,202028-32,48,78.5,2.629
53,202028-32,49,80,2.578
53,202028-32,50,80.5,2.166
53,202028-32,51,82.75,2.705
53,202028-32,52,82.5,2.144
53,202028-32,53,83,2.932
53,202028-32,54,83,2.366
53,202028-32,55,85.25,2.423
53,202028-32,56,87.5,3.724
53,202028-32,57,88.75,2.828
53,202028-32,58,90.5,4.309
53,202028-32,59,92.5,3.518
53,202028-32,60,94,3.402
53,202028-32,61,96,2.549
53,202028-32,62,97,3.053
53,202028-32,63,97.5,2.972
53,202028-32,64,98.5,3.15
53,202028-32,65,98.5,3.286
53,202028-32,66,98.25,2.115
53,202028-32,67,98,1.652
53,202028-32,68,99,2.582
53,202028-32,69,101.75,2.855
53,202028-32,70,102,3.183
89,202028-32,1,30,1.218
89,202028-32,2,31,1.084
89,202028-32,3,31.5,1.067
89,202028-32,4,33,1.098
89,202028-32,5,33.25,1.185
89,202028-32,6,34,1.261
89,202028-32,7,34.5,1.247
89,202028-32,8,36,1.143
89,202028-32,9,37,1.135
89,202028-32,10,37.5,0.876
89,202028-32,11,37.5,1.539
89,202028-32,12,38.5,1.237
89,202028-32,13,39,1.278
89,202028-32,14,39.75,1.304
89,202028-32,15,41.25,1.401
89,202028-32,16,42,1.461
89,202028-32,17,42.25,1.412
89,202028-32,18,42.5,1.495
89,202028-32,19,44.5,1.302
89,202028-32,20,45,1.503
89,202028-32,21,45.5,1.559
89,202028-32,22,46.25,1.619
89,202028-32,23,47,1.754
89,202028-32,24,48,1.771
89,202028-32,25,49,2.124
89,202028-32,26,50.75,2.06
89,202028-32,27,51,1.997
89,202028-32,28,52,2.221
89,202028-32,29,53,1.955
89,202028-32,30,52.75,0.445
89,202028-32,31,54.25,0.308
89,202028-32,32,56,0.206
89,202028-32,33,56,0.595
89,202028-32,34,56.5,1.764
89,202028-32,35,57,2.162
89,202028-32,36,58,2.235
89,202028-32,37,59.25,2.029
89,202028-32,38,61,2.102
89,202028-32,39,62.5,2.161
89,202028-32,40,63,2.243
89,202028-32,41,65.5,1.832
89,202028-32,42,66.25,2.046
89,202028-32,43,67,2.228
89,202028-32,44,67.75,1.736
89,202028-32,45,68.25,2.468
89,202028-32,46,69.5,1.767
89,202028-32,47,69.75,1.92
89,202028-32,48,71,2.298
89,202028-32,49,72,2.279
89,202028-32,50,74,2.125
89,202028-32,51,74.25,2.255
89,202028-32,52,76,2.643
89,202028-32,53,76.25,2.194
89,202028-32,54,78.25,2.552
89,202028-32,55,79.5,2.39
89,202028-32,56,80.75,2.844
89,202028-32,57,83,2.727
89,202028-32,58,83.25,2.603
89,202028-32,59,85,3.171
89,202028-32,60,86.5,2.683
89,202028-32,61,87.75,3.114
89,202028-32,62,89,2.681
89,202028-32,63,89.75,3.036
89,202028-32,64,90.5,2.895
89,202028-32,65,91.5,3.132
89,202028-32,66,92,3.346
89,202028-32,67,94.625,3.6
89,202028-32,68,96.5,3.316
89,202028-32,69,97,3.268
89,202028-32,70,98,2.661
98,202028-31,1,34,1.034
98,202028-31,2,34,1.161
98,202028-31,3,35,0.943
98,202028-31,4,35,1.48
98,202028-31,5,36,1.147
98,202028-31,6,37,1.912
98,202028-31,7,38,1.238
98,202028-31,8,39,1.463
98,202028-31,9,39,1.271
98,202028-31,10,38.5,1.527
98,202028-31,11,40,1.03
98,202028-31,12,40.5,1.519
98,202028-31,13,41.5,1.846
98,202028-31,14,42.5,1.588
98,202028-31,15,42.5,1.469
98,202028-31,16,44,2.073
98,202028-31,17,44.5,2.026
98,202028-31,18,44.5,1.535
98,202028-31,19,46.25,2.193
98,202028-31,20,47.5,1.556
98,202028-31,21,47.75,1.83
98,202028-31,22,48,1.322
98,202028-31,23,49.5,1.814
98,202028-31,24,50,2.223
98,202028-31,25,51.75,1.75
98,202028-31,26,51.75,2.208
98,202028-31,27,53,2.054
98,202028-31,28,53.5,2.331
98,202028-31,29,55.375,2.331
98,202028-31,30,55.75,2.179
98,202028-31,31,56.75,1.963
98,202028-31,32,57.75,2.099
98,202028-31,33,58.75,2.159
98,202028-31,34,57.625,1.784
98,202028-31,35,59,2.031
98,202028-31,36,60.5,3.081
98,202028-31,37,62.5,1.586
98,202028-31,38,63.75,2.623
98,202028-31,39,63.5,2.716
98,202028-31,40,64.5,2.309
98,202028-31,41,66.5,2.639
98,202028-31,42,67.5,2.407
98,202028-31,43,68,2.181
98,202028-31,44,69.75,3.392
98,202028-31,45,70,2.783
98,202028-31,46,70.5,0.828
98,202028-31,47,72.26,1.871
98,202028-31,48,73.5,1.572
98,202028-31,49,74.25,2.924
98,202028-31,50,75,2.134
98,202028-31,51,76.75,2.252
98,202028-31,52,78.25,2.208
98,202028-31,53,79,2.83
98,202028-31,54,80.5,3.136
98,202028-31,55,81.5,2.902
98,202028-31,56,82.5,2.554
98,202028-31,57,84,2.398
98,202028-31,58,84.25,2.736
98,202028-31,59,87.5,3.007
98,202028-31,60,87.5,2.686
98,202028-31,61,88.5,2.157
98,202028-31,62,87.25,1.754
98,202028-31,63,90.25,2.737
98,202028-31,64,92.5,3.351
98,202028-31,65,93,2.638
98,202028-31,66,92.75,2.542
98,202028-31,67,93.5,2.738
98,202028-31,68,96,2.652
98,202028-31,69,96.5,2.187
98,202028-31,70,98,3.173
64,202028-32,1,30.5,1.546
64,202028-32,2,31.5,1.634
64,202028-32,3,32.75,1.617
64,202028-32,4,33,1.659
64,202028-32,5,33.5,1.337
64,202028-32,6,34,1.322
64,202028-32,7,34.5,1.372
64,202028-32,8,36,1.333
64,202028-32,9,36.5,1.542
64,202028-32,10,37,1.468
64,202028-32,11,37.5,1.334
64,202028-32,12,37.5,1.645
64,202028-32,13,38.5,1.851
64,202028-32,14,39.75,1.808
64,202028-32,15,41.5,2.172
64,202028-32,16,43,1.798
64,202028-32,17,43.5,2.509
64,202028-32,18,45,2.228
64,202028-32,19,46.75,2.552
64,202028-32,20,47.75,2.281
64,202028-32,21,49,2.227
64,202028-32,22,50,1.804
64,202028-32,23,49.75,2.228
64,202028-32,24,50.5,2.15
64,202028-32,25,51.5,2.056
64,202028-32,26,53,2.292
64,202028-32,27,54,2.195
64,202028-32,28,55,2.29
64,202028-32,29,56,2.361
64,202028-32,30,56.5,0.804
64,202028-32,31,56.5,2.081
64,202028-32,32,59,1.77
64,202028-32,33,60,1.751
64,202028-32,34,59.75,2.308
64,202028-32,35,59.75,1.77
64,202028-32,36,61.5,2.313
64,202028-32,37,62.25,2.08
64,202028-32,38,62.5,2.183
64,202028-32,39,65,2.369
64,202028-32,40,65.25,2.4
64,202028-32,41,67,2.144
64,202028-32,42,69,2.49
64,202028-32,43,69.5,2.03
64,202028-32,44,69.25,2.149
64,202028-32,45,70,1.987
64,202028-32,46,72,2.529
64,202028-32,47,72.25,2.364
64,202028-32,48,73.625,2.621
64,202028-32,49,75,2.659
64,202028-32,50,76,2.423
64,202028-32,51,78,2.565
64,202028-32,52,77.75,2.409
64,202028-32,53,79.5,2.788
64,202028-32,54,80.5,2.407
64,202028-32,55,80.5,2.301
64,202028-32,56,81.75,3.419
64,202028-32,57,83.5,1.537
64,202028-32,58,84,2.702
64,202028-32,59,86,2.836
64,202028-32,60,87.25,3.543
64,202028-32,61,88.5,3.348
64,202028-32,62,89.5,2.815
64,202028-32,63,91.25,2.893
64,202028-32,64,92,3.448
64,202028-32,65,92.25,3.256
64,202028-32,66,91.75,2.724
64,202028-32,67,94.875,3.033
64,202028-32,68,96,3.225
64,202028-32,69,97,3.138
64,202028-32,70,98.5,3.897
41,202028-31,1,42.5,1.513
41,202028-31,2,43,1.327
41,202028-31,3,44,1.665
41,202028-31,4,44.5,1.257
41,202028-31,5,45.5,1.526
41,202028-31,6,47.25,1.612
41,202028-31,7,46.75,1.34
41,202028-31,8,46.5,1.13
41,202028-31,9,48,1.348
41,202028-31,10,48.5,1.198
41,202028-31,11,48.75,1.481
41,202028-31,12,49.75,1.612
41,202028-31,13,51,1.155
41,202028-31,14,51,1.639
41,202028-31,15,51.625,1.123
41,202028-31,16,52.5,1.379
41,202028-31,17,53.5,1.705
41,202028-31,18,54,1.86
41,202028-31,19,55,1.699
41,202028-31,20,56,2.115
41,202028-31,21,56,1.829
41,202028-31,22,57,1.513
41,202028-31,23,58.5,2.327
41,202028-31,24,59.5,2.041
41,202028-31,25,60,1.989
41,202028-31,26,61.5,1.857
41,202028-31,27,63,2.597
41,202028-31,28,63.126,1.394
41,202028-31,29,64,2.43
41,202028-31,30,65.25,1.725
41,202028-31,31,65.5,2.33
41,202028-31,32,66.25,2.611
41,202028-31,33,67.171,1.606
41,202028-31,34,68,2.537
41,202028-31,35,69,1.909
41,202028-31,36,69.25,1.659
41,202028-31,37,69.75,2.122
41,202028-31,38,71,2.552
41,202028-31,39,72.5,1.679
41,202028-31,40,72.25,2.324
41,202028-31,41,73,2.287
41,202028-31,42,74.5,2.035
41,202028-31,43,75.5,2.402
41,202028-31,44,75.625,1.41
41,202028-31,45,76.5,2.272
41,202028-31,46,77.5,0.603
41,202028-31,47,78.759,1.909
41,202028-31,48,79.5,2.434
41,202028-31,49,80.5,2.264
41,202028-31,50,82.5,2.248
41,202028-31,51,83,1.952
41,202028-31,52,83.5,2.797
41,202028-31,53,83.625,2.701
41,202028-31,54,86.5,2.658
41,202028-31,55,88,3.109
41,202028-31,56,89.75,2.879
41,202028-31,57,90.5,3.274
41,202028-31,58,91.5,2.202
41,202028-31,59,92.25,2.302
41,202028-31,60,93,2.873
41,202028-31,61,95,3.854
41,202028-31,62,97,3.038
41,202028-31,63,98.5,3.044
41,202028-31,64,100,2.902
41,202028-31,65,101.625,3.464
41,202028-31,66,103,3.523
41,202028-31,67,104,3.35
41,202028-31,68,106,3.626
41,202028-31,69,108.25,3.247
41,202028-31,70,108.75,3.143
48,202028-33,1,39.5,0.306
48,202028-33,2,36,1.192
48,202028-33,3,36,1.194
48,202028-33,4,36.5,0.988
48,202028-33,5,37,1.357
48,202028-33,6,38,0.848
48,202028-33,7,39,1.18
48,202028-33,8,39,1.538
48,202028-33,9,40.5,1.519
48,202028-33,10,40.5,1.841
48,202028-33,11,42,1.456
48,202028-33,12,43.25,1.7
48,202028-33,13,43.5,1.629
48,202028-33,14,44.5,1.923
48,202028-33,15,45.75,1.554
48,202028-33,16,47.5,1.933
48,202028-33,17,48.5,1.971
48,202028-33,18,49.25,1.862
48,202028-33,19,49,1.834
48,202028-33,20,50.25,1.803
48,202028-33,21,52,2.052
48,202028-33,22,53.5,1.719
48,202028-33,23,53.75,1.894
48,202028-33,24,53.75,2.044
48,202028-33,25,55,1.963
48,202028-33,26,56.5,1.871
48,202028-33,27,56.5,1.707
48,202028-33,28,57.5,1.752
48,202028-33,29,58.75,2.14
48,202028-33,30,59.5,1.434
48,202028-33,31,60.25,1.867
48,202028-33,32,61,1.829
48,202028-33,33,61.75,1.681
48,202028-33,34,63,1.939
48,202028-33,35,64,2.54
48,202028-33,36,65,1.896
48,202028-33,37,65.5,2.077
48,202028-33,38,67,2.01
48,202028-33,39,67.5,2.611
48,202028-33,40,69.125,2.311
48,202028-33,41,72,2.436
48,202028-33,42,72.5,2.443
48,202028-33,43,74.5,2.266
48,202028-33,44,74.5,2.652
48,202028-33,45,76,2.66
48,202028-33,46,77,1.409
48,202028-33,47,76.5,1.879
48,202028-33,48,78.5,3.113
48,202028-33,49,79,2.658
48,202028-33,50,81.5,3.092
48,202028-33,51,83,2.943
48,202028-33,52,84,2.657
48,202028-33,53,86,3.261
48,202028-33,54,86.75,3.685
48,202028-33,55,89.75,2.608
48,202028-33,56,90,3.158
48,202028-33,57,92.5,3.122
48,202028-33,58,94,3.325
48,202028-33,59,95.5,2.798
48,202028-33,60,96.75,3.259
48,202028-33,61,97.25,2.971
48,202028-33,62,98.5,3.103
48,202028-33,63,100.5,3.097
48,202028-33,64,103.25,3.186
48,202028-33,65,104.25,3.436
48,202028-33,66,105,3.207
48,202028-33,67,108,3.164
48,202028-33,68,109,3.422
48,202028-33,69,108.875,2.937
48,202028-33,70,110,3.254
9,202028-31,1,39,1.671
9,202028-31,2,39.75,1.488
9,202028-31,3,40.5,2.001
9,202028-31,4,42,1.539
9,202028-31,5,42.5,1.656
9,202028-31,6,43.5,1.722
9,202028-31,7,44.25,1.055
9,202028-31,8,45,1.624
9,202028-31,9,45,1.237
9,202028-31,10,46,1.801
9,202028-31,11,46.5,1.044
9,202028-31,12,47,2.06
9,202028-31,13,48.5,1.868
9,202028-31,14,49,2.051
9,202028-31,15,50,1.803
9,202028-31,16,51.5,2.203
9,202028-31,17,52,2.028
9,202028-31,18,52.75,2.155
9,202028-31,19,53,1.871
9,202028-31,20,54.5,1.853
9,202028-31,21,55,2.535
9,202028-31,22,57.25,2.268
9,202028-31,23,57.25,2.698
9,202028-31,24,59,2.152
9,202028-31,25,59.5,2.1
9,202028-31,26,60,2.568
9,202028-31,27,62,2.553
9,202028-31,28,62,2.844
9,202028-31,29,64,2.531
9,202028-31,30,64.5,2.323
9,202028-31,31,65,2.375
9,202028-31,32,65.5,2.359
9,202028-31,33,66,2.136
9,202028-31,34,67.5,2.192
9,202028-31,35,67.5,1.855
9,202028-31,36,69.25,2.075
9,202028-31,37,68.5,2.323
9,202028-31,38,70.25,2.207
9,202028-31,39,70.375,1.848
9,202028-31,40,70,2.028
9,202028-31,41,71.25,2.017
9,202028-31,42,73,2.025
9,202028-31,43,72.75,2.865
9,202028-31,44,75,2.022
9,202028-31,45,76.25,3.045
9,202028-31,46,76,0.068
9,202028-31,47,76,2.193
9,202028-31,48,77.5,2.061
9,202028-31,49,79,2.081
9,202028-31,50,78.625,2.87
9,202028-31,51,78.25,1.788
9,202028-31,52,80.5,2.82
9,202028-31,53,82,3.03
9,202028-31,54,83,2.493
9,202028-31,55,84.25,2.581
9,202028-31,56,85.5,2.773
9,202028-31,57,86.5,2.604
9,202028-31,58,86.5,2.211
9,202028-31,59,89,3.366
9,202028-31,60,90,3.012
9,202028-31,61,90.25,2.583
9,202028-31,62,91.75,3.433
9,202028-31,63,94.5,2.991
9,202028-31,64,96.25,2.786
9,202028-31,65,96.25,3.242
9,202028-31,66,98.25,3.365
9,202028-31,67,99,3.502
9,202028-31,68,100.75,3.343
9,202028-31,69,102,3.021
9,202028-31,70,102,2.794
15,202028-32,1,43.5,1.787
15,202028-32,2,43.25,1.31
15,202028-32,3,43,1.366
15,202028-32,4,44.5,1.479
15,202028-32,5,45,1.402
15,202028-32,6,46,1.281
15,202028-32,7,47,1.482
15,202028-32,8,47.25,1.204
15,202028-32,9,48.5,1.261
15,202028-32,10,49.5,1.755
15,202028-32,11,49.5,1.583
15,202028-32,12,51.5,1.903
15,202028-32,13,51.5,1.81
15,202028-32,14,53,2.123
15,202028-32,15,54.5,2.01
15,202028-32,16,55.5,2.06
15,202028-32,17,56,2.287
15,202028-32,18,57,1.889
15,202028-32,19,58.5,2.332
15,202028-32,20,60,2.266
15,202028-32,21,62,2.198
15,202028-32,22,62.5,2.109
15,202028-32,23,63.25,2.482
15,202028-32,24,64.25,2.301
15,202028-32,25,65,2.533
15,202028-32,26,66,2.336
15,202028-32,27,68,2.199
15,202028-32,28,67.25,2.369
15,202028-32,29,69.5,2.669
15,202028-32,30,70.114,1.748
15,202028-32,31,71.111,0.003
15,202028-32,32,72.108,1.704
15,202028-32,33,73.105,0.285
15,202028-32,34,74,2.594
15,202028-32,35,74.75,2.318
15,202028-32,36,76.5,2.268
15,202028-32,37,77.25,2.674
15,202028-32,38,77.5,2.318
15,202028-32,39,79.75,2.028
15,202028-32,40,81,2.588
15,202028-32,41,80.5,1.605
15,202028-32,42,81,2.383
15,202028-32,43,83,2.364
15,202028-32,44,83.5,2.703
15,202028-32,45,85.5,2.474
15,202028-32,46,86,2.42
15,202028-32,47,86.5,2.609
15,202028-32,48,88.75,2.973
15,202028-32,49,90.5,2.977
15,202028-32,50,91.25,2.75
15,202028-32,51,91,2.982
15,202028-32,52,93,2.445
15,202028-32,53,93.5,2.683
15,202028-32,54,93.5,2.131
15,202028-32,55,96.25,3.357
15,202028-32,56,98.25,3.245
15,202028-32,57,97.763,2.118
15,202028-32,58,100,2.604
15,202028-32,59,99.75,1.935
15,202028-32,60,100.25,2.507
15,202028-32,61,100,2.46
15,202028-32,62,101.5,2.199
15,202028-32,63,101.75,2.419
15,202028-32,64,103.5,2.676
15,202028-32,65,105,3.372
15,202028-32,66,105,2.709
15,202028-32,67,107,3.464
15,202028-32,68,107.5,2.99
15,202028-32,69,107.5,2.998
15,202028-32,70,108.898,2.275
66,202028-31,1,36.5,1.634
66,202028-31,2,37.5,1.215
66,202028-31,3,38,1.235
66,202028-31,4,38.875,1.288
66,202028-31,5,39,1.734
66,202028-31,6,40.25,1.45
66,202028-31,7,41.5,1.163
66,202028-31,8,41.5,1.344
66,202028-31,9,42,1.603
66,202028-31,10,42.5,0.615
66,202028-31,11,42,1.138
66,202028-31,12,43,1.347
66,202028-31,13,43.5,1.355
66,202028-31,14,43.5,1.759
66,202028-31,15,46,1.382
66,202028-31,16,47,1.635
66,202028-31,17,47.25,1.857
66,202028-31,18,47.25,1.724
66,202028-31,19,48,2.018
66,202028-31,20,49.75,1.823
66,202028-31,21,51,2.395
66,202028-31,22,51,1.672
66,202028-31,23,53.25,2.087
66,202028-31,24,54.25,1.965
66,202028-31,25,55.5,1.6
66,202028-31,26,55,1.8
66,202028-31,27,56.25,1.746
66,202028-31,28,56.5,1.781
66,202028-31,29,57,2.251
66,202028-31,30,58,1.76
66,202028-31,31,60,1.944
66,202028-31,32,60.5,2.153
66,202028-31,33,62,2.232
66,202028-31,34,62,2.131
66,202028-31,35,63,2.238
66,202028-31,36,65.25,2.617
66,202028-31,37,66,2.4
66,202028-31,38,66.25,2.312
66,202028-31,39,68.5,3.042
66,202028-31,40,70,2.715
66,202028-31,41,71.5,2.473
66,202028-31,42,73.75,2.683
66,202028-31,43,73,2.614
66,202028-31,44,74,2.291
66,202028-31,45,74.5,2.238
66,202028-31,46,76,1.149
66,202028-31,47,76.679,1.824
66,202028-31,48,78.5,2.95
66,202028-31,49,77.5,1.735
66,202028-31,50,78.5,2.629
66,202028-31,51,81,2.72
66,202028-31,52,81,2.64
66,202028-31,53,82,2.498
66,202028-31,54,83.5,3.2
66,202028-31,55,85,3.238
66,202028-31,56,86.5,2.44
66,202028-31,57,86.5,3.362
66,202028-31,58,87.75,2.996
66,202028-31,59,90.5,2.503
66,202028-31,60,91,3.771
66,202028-31,61,91,2.031
66,202028-31,62,92.25,3.586
66,202028-31,63,96.5,3.382
66,202028-31,64,96.5,2.942
66,202028-31,65,98,3.149
66,202028-31,66,100.25,3.735
66,202028-31,67,101,3.437
66,202028-31,68,100.75,2.622
66,202028-31,69,103.75,3.721
66,202028-31,70,105.75,3.552
39,202028-31,1,38,1.313
39,202028-31,2,39.5,1.262
39,202028-31,3,40.5,1.53
39,202028-31,4,41.25,1.602
39,202028-31,5,41.5,1.357
39,202028-31,6,42.5,1.532
39,202028-31,7,43.5,1.441
39,202028-31,8,44.5,1.825
39,202028-31,9,45.25,1.79
39,202028-31,10,46.5,1.82
39,202028-31,11,47,1.621
39,202028-31,12,47.5,1.775
39,202028-31,13,48.5,1.595
39,202028-31,14,49.5,1.908
39,202028-31,15,51,1.858
39,202028-31,16,51.5,1.768
39,202028-31,17,52,1.684
39,202028-31,18,52.5,1.85
39,202028-31,19,53.5,1.664
39,202028-31,20,54.25,2.025
39,202028-31,21,55.25,1.874
39,202028-31,22,57,2.059
39,202028-31,23,57.5,1.517
